Disease_Name,Symptom,Count,not_count,term_proportion,survey_frequency,survey_idf,survey_tf_idf,HPO_Code,HPO_label,hpo_dataset_idf,survey_hpo_idf,survey_hpo_tf_idf
Disease 10,Symptom 21,30,25,0.5454545454545454,0.0048115477145148355,1.2876820724517808,0.006195743732727093,HP:0001907,Thromboembolism,6.786556491641232,8.074238564093012,0.038849584109509276
Disease 11,Symptom 21,39,26,0.6,0.006004618937644342,1.2876820724517808,0.007732040157909076,HP:0001907,Thromboembolism,6.786556491641232,8.074238564093012,0.04848272578901116
Disease 12,Symptom 21,39,30,0.5652173913043478,0.01033112582781457,1.2876820724517808,0.013303205516720385,HP:0001907,Thromboembolism,6.786556491641232,8.074238564093012,0.08341597456943774
Disease 5,Symptom 21,35,55,0.3888888888888889,0.00662126371547484,1.2876820724517808,0.00852608258339242,HP:0001907,Thromboembolism,6.786556491641232,8.074238564093012,0.05346166283451673
Disease 6,Symptom 21,28,39,0.417910447761194,0.004472129052866954,1.2876820724517808,0.005758680407067539,HP:0001907,Thromboembolism,6.786556491641232,8.074238564093012,0.036109036862259115
Disease 8,Symptom 21,33,27,0.55,0.008859060402684563,1.2876820724517808,0.011407653259304366,HP:0001907,Thromboembolism,6.786556491641232,8.074238564093012,0.07153016714498506
Disease 9,Symptom 21,30,38,0.4411764705882353,0.005611672278338945,1.2876820724517808,0.007226049789291699,HP:0001907,Thromboembolism,6.786556491641232,8.074238564093012,0.045309980718816
Disease 10,Symptom 22,31,24,0.5636363636363636,0.004971932638331997,1.2876820724517808,0.006402268523817996,HP:0001928,Abnormality of coagulation,6.393513903531624,7.681195975983405,0.03819038897441629
Disease 11,Symptom 22,34,31,0.5230769230769231,0.005234795996920708,1.2876820724517808,0.006740752958177143,HP:0001928,Abnormality of coagulation,6.393513903531624,7.681195975983405,0.040209493946641375
Disease 12,Symptom 22,36,33,0.5217391304347826,0.009536423841059603,1.2876820724517808,0.012279882015434201,HP:0001928,Abnormality of coagulation,6.393513903531624,7.681195975983405,0.07325114043321923
Disease 4,Symptom 22,34,31,0.5230769230769231,0.006954387400286357,1.2876820724517808,0.008955039980233288,HP:0001928,Abnormality of coagulation,6.393513903531624,7.681195975983405,0.05341801251450926
Disease 5,Symptom 22,44,46,0.4888888888888889,0.00832387438516837,1.2876820724517808,0.0107185038191219,HP:0001928,Abnormality of coagulation,6.393513903531624,7.681195975983405,0.06393731043194661
Disease 6,Symptom 22,30,37,0.44776119402985076,0.004791566842357451,1.2876820724517808,0.006170014721858077,HP:0001928,Abnormality of coagulation,6.393513903531624,7.681195975983405,0.036804963948171565
Disease 7,Symptom 22,34,29,0.5396825396825397,0.010810810810810811,1.2876820724517808,0.013920887269748982,HP:0001928,Abnormality of coagulation,6.393513903531624,7.681195975983405,0.0830399564971179
Disease 9,Symptom 22,31,37,0.45588235294117646,0.005798728020950243,1.2876820724517808,0.007466918115601422,HP:0001928,Abnormality of coagulation,6.393513903531624,7.681195975983405,0.04454116634034522
Disease 10,Symptom 23,34,21,0.6181818181818182,0.00545308740978348,1.1823215567939547,0.006447302795668719,HP:0011889,Bleeding with minor or no trauma,8.136483208590247,9.318804765384202,0.050816256940346895
Disease 11,Symptom 23,33,32,0.5076923076923077,0.005080831408775982,1.1823215567939547,0.006007176501031641,HP:0011889,Bleeding with minor or no trauma,8.136483208590247,9.318804765384202,0.04734727594421535
Disease 2,Symptom 23,30,37,0.44776119402985076,0.009354536950420954,1.1823215567939547,0.011060070690308276,HP:0011889,Bleeding with minor or no trauma,8.136483208590247,9.318804765384202,0.08717310351154539
Disease 4,Symptom 23,34,31,0.5230769230769231,0.006954387400286357,1.1823215567939547,0.00822232213765483,HP:0011889,Bleeding with minor or no trauma,8.136483208590247,9.318804765384202,0.06480657844611636
Disease 5,Symptom 23,45,45,0.5,0.00851305334846765,1.1823215567939547,0.01006516648803026,HP:0011889,Bleeding with minor or no trauma,8.136483208590247,9.318804765384202,0.07933148211167028
Disease 6,Symptom 23,32,35,0.47761194029850745,0.005111004631847948,1.1823215567939547,0.006042850953107579,HP:0011889,Bleeding with minor or no trauma,8.136483208590247,9.318804765384202,0.04762845431916539
Disease 7,Symptom 23,30,33,0.47619047619047616,0.009538950715421303,1.1823215567939547,0.011278107060037722,HP:0011889,Bleeding with minor or no trauma,8.136483208590247,9.318804765384202,0.08889161938363309
Disease 8,Symptom 23,29,31,0.48333333333333334,0.007785234899328859,1.1823215567939547,0.009204651046181124,HP:0011889,Bleeding with minor or no trauma,8.136483208590247,9.318804765384202,0.07254908407950117
Disease 9,Symptom 23,38,30,0.5588235294117647,0.00710811821922933,1.1823215567939547,0.008404081398834695,HP:0011889,Bleeding with minor or no trauma,8.136483208590247,9.318804765384202,0.06623916593426855
Disease 1,Symptom 24,30,26,0.5357142857142857,0.014534883720930232,1.2876820724517808,0.018716309192613093,HP:0000978,Bruising susceptibility,5.381912991853144,6.669595064304925,0.09694178872536229
Disease 10,Symptom 24,26,29,0.4727272727272727,0.004170008019246191,1.2876820724517808,0.00536964456836348,HP:0000978,Bruising susceptibility,5.381912991853144,6.669595064304925,0.027812264903276353
Disease 11,Symptom 24,22,43,0.3384615384615385,0.0033872209391839878,1.2876820724517808,0.004361663678820505,HP:0000978,Bruising susceptibility,5.381912991853144,6.669595064304925,0.02259139205769182
Disease 12,Symptom 24,39,30,0.5652173913043478,0.01033112582781457,1.2876820724517808,0.013303205516720385,HP:0000978,Bruising susceptibility,5.381912991853144,6.669595064304925,0.06890442582990519
Disease 2,Symptom 24,29,38,0.43283582089552236,0.00904271905207359,1.2876820724517808,0.011644147209573323,HP:0000978,Bruising susceptibility,5.381912991853144,6.669595064304925,0.06031127435760612
Disease 4,Symptom 24,31,34,0.47692307692307695,0.006340764982614031,1.2876820724517808,0.008164889393742115,HP:0000978,Bruising susceptibility,5.381912991853144,6.669595064304925,0.04229033483196005
Disease 6,Symptom 24,31,36,0.4626865671641791,0.004951285737102699,1.2876820724517808,0.006375681879253347,HP:0000978,Bruising susceptibility,5.381912991853144,6.669595064304925,0.03302307091414353
Disease 8,Symptom 24,29,31,0.48333333333333334,0.007785234899328859,1.2876820724517808,0.010024907409691716,HP:0000978,Bruising susceptibility,5.381912991853144,6.669595064304925,0.05192436425901821
Disease 1,Symptom 25,31,25,0.5535714285714286,0.015019379844961241,1.1823215567939547,0.01775773656037432,HP:0001892,Abnormal bleeding,5.409564523183654,6.591886079977609,0.09900604092989626
Disease 10,Symptom 25,35,20,0.6363636363636364,0.0056134723336006415,1.1823215567939547,0.006636929348482504,HP:0001892,Abnormal bleeding,5.409564523183654,6.591886079977609,0.037003370136201495
Disease 11,Symptom 25,40,25,0.6153846153846154,0.006158583525789068,1.1823215567939547,0.0072814260618565335,HP:0001892,Abnormal bleeding,5.409564523183654,6.591886079977609,0.04059668101602838
Disease 12,Symptom 25,31,38,0.4492753623188406,0.008211920529801325,1.1823215567939547,0.00970913066506294,HP:0001892,Abnormal bleeding,5.409564523183654,6.591886079977609,0.05413204463027971
Disease 2,Symptom 25,33,34,0.4925373134328358,0.01028999064546305,1.1823215567939547,0.012166077759339103,HP:0001892,Abnormal bleeding,5.409564523183654,6.591886079977609,0.06783044609892769
Disease 4,Symptom 25,35,30,0.5384615384615384,0.007158928206177132,1.1823215567939547,0.0084641551417035,HP:0001892,Abnormal bleeding,5.409564523183654,6.591886079977609,0.047190839189858114
Disease 6,Symptom 25,33,34,0.4925373134328358,0.005270723526593196,1.1823215567939547,0.006231690045392191,HP:0001892,Abnormal bleeding,5.409564523183654,6.591886079977609,0.03474400904636018
Disease 7,Symptom 25,36,27,0.5714285714285714,0.011446740858505564,1.1823215567939547,0.013533728472045268,HP:0001892,Abnormal bleeding,5.409564523183654,6.591886079977609,0.07545561172629377
Disease 9,Symptom 25,35,33,0.5147058823529411,0.0065469509913954355,1.1823215567939547,0.007740601288400376,HP:0001892,Abnormal bleeding,5.409564523183654,6.591886079977609,0.04315675510647518
Disease 1,Symptom 26,30,26,0.5357142857142857,0.014534883720930232,1.0870113769896297,0.015799583967872524,HP:0001978,Extramedullary hematopoiesis,7.68449808484719,8.77150946183682,0.12749287008483748
Disease 10,Symptom 26,23,32,0.41818181818181815,0.0036888532477947072,1.0870113769896297,0.004009825448397992,HP:0001978,Extramedullary hematopoiesis,7.68449808484719,8.77150946183682,0.03235681116635876
Disease 11,Symptom 26,32,33,0.49230769230769234,0.004926866820631255,1.0870113769896297,0.005355560286938899,HP:0001978,Extramedullary hematopoiesis,7.68449808484719,8.77150946183682,0.04321605893437694
Disease 12,Symptom 26,32,37,0.463768115942029,0.00847682119205298,1.0870113769896297,0.009214401076468384,HP:0001978,Extramedullary hematopoiesis,7.68449808484719,8.77150946183682,0.07435451729239158
Disease 4,Symptom 26,35,30,0.5384615384615384,0.007158928206177132,1.0870113769896297,0.007781836407166504,HP:0001978,Extramedullary hematopoiesis,7.68449808484719,8.77150946183682,0.0627946064970932
Disease 5,Symptom 26,39,51,0.43333333333333335,0.0073779795686719635,1.0870113769896297,0.008019947730343466,HP:0001978,Extramedullary hematopoiesis,7.68449808484719,8.77150946183682,0.06471601759584486
Disease 6,Symptom 26,25,42,0.373134328358209,0.003992972368631209,1.0870113769896297,0.004340406392707353,HP:0001978,Extramedullary hematopoiesis,7.68449808484719,8.77150946183682,0.035024394912301623
Disease 7,Symptom 26,38,25,0.6031746031746031,0.012082670906200318,1.0870113769896297,0.013134000739461344,HP:0001978,Extramedullary hematopoiesis,7.68449808484719,8.77150946183682,0.10598326217799654
Disease 8,Symptom 26,24,36,0.4,0.006442953020134228,1.0870113769896297,0.0070035632342956,HP:0001978,Extramedullary hematopoiesis,7.68449808484719,8.77150946183682,0.056514423378277494
Disease 9,Symptom 26,25,43,0.36764705882352944,0.004676393565282455,1.0870113769896297,0.005083293008743124,HP:0001978,Extramedullary hematopoiesis,7.68449808484719,8.77150946183682,0.04101903040514787
Disease 10,Symptom 27,31,24,0.5636363636363636,0.004971932638331997,1.4054651081081644,0.006987877843039791,HP:0000421,Epistaxis,5.738587935791877,7.144053043900041,0.03551975049894166
Disease 11,Symptom 27,35,30,0.5384615384615384,0.005388760585065435,1.4054651081081644,0.007573714978258006,HP:0000421,Epistaxis,5.738587935791877,7.144053043900041,0.03849759146058529
Disease 2,Symptom 27,35,32,0.5223880597014925,0.01091362644215778,1.4054651081081644,0.015338721167379405,HP:0000421,Epistaxis,5.738587935791877,7.144053043900041,0.07796752620408527
Disease 4,Symptom 27,34,31,0.5230769230769231,0.006954387400286357,1.4054651081081644,0.009774148839369522,HP:0000421,Epistaxis,5.738587935791877,7.144053043900041,0.049682512475475844
Disease 6,Symptom 27,29,38,0.43283582089552236,0.004631847947612203,1.4054651081081644,0.006509900676431364,HP:0000421,Epistaxis,5.738587935791877,7.144053043900041,0.033090167429021114
Disease 8,Symptom 27,25,35,0.4166666666666667,0.006711409395973154,1.4054651081081644,0.00943265173226956,HP:0000421,Epistaxis,5.738587935791877,7.144053043900041,0.04794666472416135
Disease 9,Symptom 27,29,39,0.4264705882352941,0.005424616535727646,1.4054651081081644,0.007624109265831793,HP:0000421,Epistaxis,5.738587935791877,7.144053043900041,0.03875374827405559
Disease 10,Symptom 28,29,26,0.5272727272727272,0.004651162790697674,1.538996500732687,0.007158123259221799,HP:0001872,Abnormality of thrombocytes,7.517444000184024,9.056440500916711,0.04212297907403122
Disease 11,Symptom 28,34,31,0.5230769230769231,0.005234795996920708,1.538996500732687,0.008056332721310447,HP:0001872,Abnormality of thrombocytes,7.517444000184024,9.056440500916711,0.04740861848054937
Disease 3,Symptom 28,34,15,0.6938775510204082,0.34,1.538996500732687,0.5232588102491136,HP:0001872,Abnormality of thrombocytes,7.517444000184024,9.056440500916711,3.079189770311682
Disease 5,Symptom 28,41,49,0.45555555555555555,0.007756337495270526,1.538996500732687,0.011936976263723073,HP:0001872,Abnormality of thrombocytes,7.517444000184024,9.056440500916711,0.07024480903094688
Disease 6,Symptom 28,26,41,0.3880597014925373,0.004152691263376458,1.538996500732687,0.00639097732295957,HP:0001872,Abnormality of thrombocytes,7.517444000184024,9.056440500916711,0.03760860134544554
Disease 9,Symptom 28,31,37,0.45588235294117646,0.005798728020950243,1.538996500732687,0.008924222132943003,HP:0001872,Abnormality of thrombocytes,7.517444000184024,9.056440500916711,0.05251583530273438
Disease 10,Symptom 29,27,28,0.4909090909090909,0.004330392943063352,1.538996500732687,0.00666445958617202,HP:0001877,Abnormal erythrocyte morphology,7.885168780309341,9.424165281042027,0.040810338827287046
Disease 2,Symptom 29,33,34,0.4925373134328358,0.01028999064546305,1.538996500732687,0.015836259595939716,HP:0001877,Abnormal erythrocyte morphology,7.885168780309341,9.424165281042027,0.09697457258322012
Disease 4,Symptom 29,35,30,0.5384615384615384,0.007158928206177132,1.538996500732687,0.011017565458303137,HP:0001877,Abnormal erythrocyte morphology,7.885168780309341,9.424165281042027,0.067466922650127
Disease 5,Symptom 29,48,42,0.5333333333333333,0.009080590238365494,1.538996500732687,0.01397499660143189,HP:0001877,Abnormal erythrocyte morphology,7.885168780309341,9.424165281042027,0.08557698325577323
Disease 6,Symptom 29,26,41,0.3880597014925373,0.004152691263376458,1.538996500732687,0.00639097732295957,HP:0001877,Abnormal erythrocyte morphology,7.885168780309341,9.424165281042027,0.039135648827198964
Disease 7,Symptom 29,26,37,0.4126984126984127,0.008267090620031796,1.538996500732687,0.012723023535468954,HP:0001877,Abnormal erythrocyte morphology,7.885168780309341,9.424165281042027,0.07791042839653187
Disease 10,Symptom 30,32,23,0.5818181818181818,0.005132317562149158,1.6931471805599454,0.00868976901009114,HP:0001881,Abnormal leukocyte morphology,7.885168780309341,9.578315960869286,0.049158959221783025
Disease 11,Symptom 30,32,33,0.49230769230769234,0.004926866820631255,1.6931471805599454,0.008341910666346151,HP:0001881,Abnormal leukocyte morphology,7.885168780309341,9.578315960869286,0.04719108710512966
Disease 12,Symptom 30,36,33,0.5217391304347826,0.009536423841059603,1.6931471805599454,0.016146569139114712,HP:0001881,Abnormal leukocyte morphology,7.885168780309341,9.578315960869286,0.09134288068643558
Disease 6,Symptom 30,32,35,0.47761194029850745,0.005111004631847948,1.6931471805599454,0.008653683082242174,HP:0001881,Abnormal leukocyte morphology,7.885168780309341,9.578315960869286,0.04895481724130605
Disease 9,Symptom 30,32,36,0.47058823529411764,0.005985783763561541,1.6931471805599454,0.010134812902715722,HP:0001881,Abnormal leukocyte morphology,7.885168780309341,9.578315960869286,0.057333728160833736
Disease 10,Symptom 31,29,26,0.5272727272727272,0.004651162790697674,1.1823215567939547,0.005499170031599789,HP:0000301,Abnormality of facial musculature,8.98378106897745,10.166102625771405,0.04728419825940188
Disease 11,Symptom 31,35,30,0.5384615384615384,0.005388760585065435,1.1823215567939547,0.006371247804124467,HP:0000301,Abnormality of facial musculature,8.98378106897745,10.166102625771405,0.054782693133487166
Disease 12,Symptom 31,33,36,0.4782608695652174,0.008741721854304637,1.1823215567939547,0.010335526191841193,HP:0000301,Abnormality of facial musculature,8.98378106897745,10.166102625771405,0.08886924149680964
Disease 4,Symptom 31,34,31,0.5230769230769231,0.006954387400286357,1.1823215567939547,0.00822232213765483,HP:0000301,Abnormality of facial musculature,8.98378106897745,10.166102625771405,0.07069901601068271
Disease 5,Symptom 31,50,40,0.5555555555555556,0.009458948164964056,1.1823215567939547,0.011183518320033625,HP:0000301,Abnormality of facial musculature,8.98378106897745,10.166102625771405,0.09616063777687671
Disease 6,Symptom 31,23,44,0.34328358208955223,0.0036735345791407124,1.1823215567939547,0.004343299122546072,HP:0000301,Abnormality of facial musculature,8.98378106897745,10.166102625771405,0.03734552953086445
Disease 7,Symptom 31,32,31,0.5079365079365079,0.010174880763116057,1.1823215567939547,0.012029980864040238,HP:0000301,Abnormality of facial musculature,8.98378106897745,10.166102625771405,0.1034388820428251
